"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"01/24/16 00:00:07","","","","","","","","1.187","15.254","12.280","12.940","1.570","","",""
"01/24/16 00:00:00","","","","","","","","","","","","","-10.700","12.933","12.898"
"01/23/16 23:45:17","-3.937","13.796","","","","","","","","","","","","",""
"01/23/16 23:45:14","","","3.937","26.324","12.519","10.830","3.720","","","","","","","",""
"01/23/16 23:45:07","","","","","","","","1.250","15.243","12.966","12.990","1.570","","",""
"01/23/16 23:30:17","-3.875","13.795","","","","","","","","","","","","",""
"01/23/16 23:30:14","","","3.812","26.326","12.608","10.830","3.730","","","","","","","",""
"01/23/16 23:30:07","","","","","","","","1.187","15.246","12.906","12.990","1.570","","",""
"01/23/16 23:15:17","-3.875","13.792","","","","","","","","","","","","",""
"01/23/16 23:15:14","","","3.875","26.324","12.668","10.850","3.720","","","","","","","",""
"01/23/16 23:15:07","","","","","","","","1.187","15.239","12.966","13.010","1.570","","",""
"01/23/16 23:00:17","-3.875","13.792","","","","","","","","","","","","",""
"01/23/16 23:00:14","","","3.875","26.328","12.608","10.850","3.710","","","","","","","",""
"01/23/16 23:00:07","","","","","","","","1.187","15.237","12.906","12.980","1.560","","",""
"01/23/16 23:00:00","","","","","","","","","","","","","-10.480","13.064","13.055"
"01/23/16 22:45:17","-3.937","13.792","","","","","","","","","","","","",""
"01/23/16 22:45:14","","","3.812","26.329","12.668","10.820","3.710","","","","","","","",""
"01/23/16 22:45:07","","","","","","","","1.250","15.244","12.966","12.970","1.560","","",""
"01/23/16 22:30:17","-4.062","13.790","","","","","","","","","","","","",""
"01/23/16 22:30:14","","","3.875","26.327","12.817","10.850","3.710","","","","","","","",""
"01/23/16 22:30:07","","","","","","","","1.250","15.238","12.936","13.010","1.560","","",""
"01/23/16 22:15:17","-4.000","13.784","","","","","","","","","","","","",""
"01/23/16 22:15:14","","","3.750","26.320","12.728","10.880","3.700","","","","","","","",""
"01/23/16 22:15:07","","","","","","","","1.250","15.239","12.996","13.000","1.560","","",""
"01/23/16 22:00:17","-4.125","13.776","","","","","","","","","","","","",""
"01/23/16 22:00:14","","","3.937","26.311","12.251","10.890","3.700","","","","","","","",""
