"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"05/29/16 00:00:17","19.187","13.963","","","","","","","","","","","","",""
"05/29/16 00:00:14","","","11.000","26.489","12.668","12.570","10.490","","","","","","","",""
"05/29/16 00:00:07","","","","","","","","23.750","15.319","13.026","9.709","23.400","","",""
"05/29/16 00:00:00","","","","","","","","","","","","","17.703","13.143","13.099"
"05/28/16 23:45:17","19.312","13.963","","","","","","","","","","","","",""
"05/28/16 23:45:14","","","11.125","26.491","12.459","12.490","10.490","","","","","","","",""
"05/28/16 23:45:07","","","","","","","","23.812","15.321","12.996","10.030","23.180","","",""
"05/28/16 23:30:17","19.500","13.964","","","","","","","","","","","","",""
"05/28/16 23:30:14","","","10.937","26.487","12.817","12.530","10.490","","","","","","","",""
"05/28/16 23:30:07","","","","","","","","23.812","15.319","13.055","10.050","22.670","","",""
"05/28/16 23:15:17","19.750","13.964","","","","","","","","","","","","",""
"05/28/16 23:15:14","","","11.062","26.493","12.668","12.570","10.500","","","","","","","",""
"05/28/16 23:15:07","","","","","","","","23.875","15.319","13.026","10.230","22.440","","",""
"05/28/16 23:00:17","19.937","13.966","","","","","","","","","","","","",""
"05/28/16 23:00:14","","","10.937","26.494","12.757","12.580","10.490","","","","","","","",""
"05/28/16 23:00:07","","","","","","","","23.937","15.323","12.906","10.350","22.420","","",""
"05/28/16 23:00:00","","","","","","","","","","","","","18.517","12.618","12.556"
"05/28/16 22:45:17","20.187","13.966","","","","","","","","","","","","",""
"05/28/16 22:45:14","","","11.125","26.490","12.787","12.550","10.500","","","","","","","",""
"05/28/16 22:45:07","","","","","","","","23.937","15.325","13.055","10.390","22.420","","",""
"05/28/16 22:30:17","20.375","13.969","","","","","","","","","","","","",""
"05/28/16 22:30:14","","","11.000","26.494","12.191","12.540","10.500","","","","","","","",""
"05/28/16 22:30:07","","","","","","","","24.000","15.326","12.966","10.330","22.440","","",""
"05/28/16 22:15:17","20.625","13.968","","","","","","","","","","","","",""
"05/28/16 22:15:14","","","10.937","26.491","12.757","12.570","10.510","","","","","","","",""
"05/28/16 22:15:07","","","","","","","","24.000","15.322","13.055","10.270","22.820","","",""
"05/28/16 22:00:17","20.812","13.967","","","","","","","","","","","","",""
